book	chapter	verse	text	lemma	pos	case	gender	animacy	number	definiteness	degree	strength	verbform	tense	mood	aspect	voice	person	polarity	politeness	clusivity	evidentiality	strength
Genesis	25	26	erat	sum	auxiliary	-	-	-	singular	-	-	-	finite	past	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	26	Isaac	Isaac	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	26	quando	quando	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	26	nati	nascor	verb	nominative	masculine	-	plural	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	26	sunt	sum	auxiliary	-	-	-	plural	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	25	26	parvuli	parvuli	noun	nominative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	26	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	quibus	qui	pronoun	ablative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	adultis	adolesco	verb	ablative	masculine	-	plural	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	27	factus	facio	verb	nominative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	27	est	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	25	27	Esau	Esau	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	vir	vir	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	gnarus	gnarus	adjective	nominative	masculine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	venandi	venandi	noun	genitive	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	homo	homo	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	agricola	agricola	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	Iacob	Iacob	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	autem	autem	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	vir	vir	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	simplex	simplex	adjective	nominative	masculine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	habitabat	habito	verb	-	-	-	singular	-	-	-	finite	past	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	27	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	tabernaculis	tabernaculum	noun	ablative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	27	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	Isaac	Isaac	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	amabat	amo	verb	-	-	-	singular	-	-	-	finite	past	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	28	Esau	Esau	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	eo	is	pronoun	ablative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	quod	qui	pronoun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	de	de	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	venationibus	venationibus	noun	ablative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	illius	ille	pronoun	genitive	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	vesceretur	vesceretur	verb	-	-	-	singular	-	-	-	finite	past	subjunctive	imperfective	passive	third	-	-	-	-	-
Genesis	25	28	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	Rebecca	Rebecca	proper_noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	diligebat	diligo	verb	-	-	-	singular	-	-	-	finite	past	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	28	Iacob	Iacob	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	28	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	coxit	cogo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	25	29	autem	autem	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	Iacob	Iacob	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	pulmentum	pulmentum	noun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	quem	qui	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	cum	cum	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	venisset	venisset	verb	-	-	-	singular	-	-	-	finite	pluperfect	subjunctive	perfective	active	third	-	-	-	-	-
Genesis	25	29	Esau	Esau	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	de	de	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	agro	ager	noun	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	29	lassus	lascor	verb	nominative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	29	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	ait	aio	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	30	da	do	verb	-	-	-	singular	-	-	-	finite	present	imperative	imperfective	active	second	-	-	-	-	-
Genesis	25	30	mihi	ego	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	de	de	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	coctione	coctio	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	hac	hic	determiner	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	rufa	rufa	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	quia	quia	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	oppido	oppido	noun	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	lassus	lascor	verb	nominative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	30	sum	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	first	-	-	-	-	-
Genesis	25	30	quam	quam	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	ob	ob	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	causam	causa	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	vocatum	vocatum	verb	nominative	neuter	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	30	est	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	25	30	nomen	nomen	noun	nominative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	eius	is	pronoun	genitive	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	Edom	Edom	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	30	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	31	cui	qui	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	31	dixit	dico	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	25	31	Iacob	Iacob	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	31	vende	vende	verb	-	-	-	singular	-	-	-	finite	present	imperative	imperfective	active	second	-	-	-	-	-
Genesis	25	31	mihi	ego	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	31	primogenita	primogenitus	adjective	nominative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	31	tua	tuus	determiner	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	25	31	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	32	ille	ille	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	32	respondit	respondeo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	25	32	en	sum	verb	-	-	-	singular	-	-	-	finite	present	imperative	imperfective	active	second	-	-	-	-	-
Genesis	25	32	morior	morior	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	passive	first	-	-	-	-	-
Genesis	25	32	quid	quis	pronoun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	32	mihi	ego	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	32	proderunt	prosero	verb	-	-	-	plural	-	-	-	finite	future	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	32	primogenita	primogenitus	adjective	nominative	neuter	-	plural	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	32	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	ait	aio	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	33	Iacob	Iacob	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	iura	iura	noun	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	ergo	ergo	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	mihi	ego	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	iuravit	iuro	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	25	33	Esau	Esau	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	vendidit	vendidit	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	25	33	primogenita	primogenitus	adjective	nominative	neuter	-	plural	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	33	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	sic	sic	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	accepto	accipio	verb	ablative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	25	34	pane	panis	noun	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	lentis	lentus	noun	genitive	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	edulio	edulio	noun	nominative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	comedit	comedo	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	34	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	bibit	bibo	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	25	34	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	abiit	abeo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	25	34	parvipendens	parvipendens	verb	nominative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	25	34	quod	quod	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	primogenita	primogenitus	adjective	nominative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	25	34	vendidisset	vendidisset	verb	-	-	-	singular	-	-	-	finite	pluperfect	subjunctive	perfective	active	third	-	-	-	-	-
Genesis	25	34	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	orta	ortus	determiner	nominative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	autem	autem	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	fame	fame	noun	nominative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	super	super	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	terram	terra	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	post	post	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	eam	is	pronoun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	sterilitatem	sterilitas	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	quae	qui	pronoun	nominative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	acciderat	accido	verb	-	-	-	singular	-	-	-	finite	pluperfect	indicative	perfective	active	third	-	-	-	-	-
Genesis	26	1	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	diebus	dies	noun	ablative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	Abraham	Abraham	proper_noun	-	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	abiit	abeo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	26	1	Isaac	Isaac	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	Abimelech	Abimelech	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	regem	rex	noun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	Palestinorum	Palestinorum	adjective	genitive	masculine	-	plural	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	Gerara	Gerara	noun	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	1	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	apparuitque	appareo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	26	2	ei	is	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	Dominus	Dominus	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	ait	aio	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	26	2	ne	ne	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	descendas	descendo	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	second	-	-	-	-	-
Genesis	26	2	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	Aegyptum	Aegyptum	noun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	sed	sed	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	quiesce	quiesco	verb	-	-	-	singular	-	-	-	finite	present	imperative	imperfective	active	second	-	-	-	-	-
Genesis	26	2	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	terra	terra	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	quam	quam	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	dixero	dico	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	second	-	-	-	-	-
Genesis	26	2	tibi	tu	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	2	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	peregrinare	peregrinor	verb	-	-	-	-	-	-	-	infinitive	present	-	imperfective	active	-	-	-	-	-	-
Genesis	26	3	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	ea	is	pronoun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	eroque	eroquor	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	second	-	-	-	-	-
Genesis	26	3	tecum	tu	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	benedicam	benedico	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	first	-	-	-	-	-
Genesis	26	3	tibi	tu	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	tibi	tu	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	enim	enim	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	semini	semen	noun	dative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	tuo	tuus	determiner	dative	neuter	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	3	dabo	do	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	first	-	-	-	-	-
Genesis	26	3	universas	universas	verb	accusative	feminine	-	plural	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	26	3	regiones	regio	noun	accusative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	has	hic	determiner	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	conplens	conpleo	verb	nominative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	26	3	iuramentum	iuramentum	noun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	quod	qui	pronoun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	spopondi	spopono	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	first	-	-	-	-	-
Genesis	26	3	Abraham	Abraham	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	patri	pater	noun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	3	tuo	tuus	determiner	dative	masculine	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	3	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	multiplicabo	multiplico	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	first	-	-	-	-	-
Genesis	26	4	semen	semen	noun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	tuum	tuus	determiner	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	4	sicut	sicut	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	stellas	stella	noun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	caeli	caelum	noun	genitive	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	daboque	do	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	first	-	-	-	-	-
Genesis	26	4	posteris	posterus	noun	ablative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	tuis	tuus	determiner	ablative	feminine	-	plural	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	4	universas	universas	verb	accusative	feminine	-	plural	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	26	4	regiones	regio	noun	accusative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	has	hic	determiner	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	benedicentur	benedico	verb	-	-	-	plural	-	-	-	finite	future	indicative	imperfective	passive	third	-	-	-	-	-
Genesis	26	4	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	semine	semen	noun	ablative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	tuo	tuus	determiner	ablative	neuter	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	4	omnes	omnis	determiner	nominative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	gentes	gens	noun	nominative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	terrae	terra	noun	genitive	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	4	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	eo	is	pronoun	ablative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	quod	quod	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	oboedierit	oboedio	verb	-	-	-	singular	-	-	-	finite	past	subjunctive	perfective	active	third	-	-	-	-	-
Genesis	26	5	Abraham	Abraham	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	voci	voci	noun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	meae	meus	determiner	dative	feminine	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	5	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	custodierit	custodio	verb	-	-	-	singular	-	-	-	finite	past	subjunctive	perfective	active	third	-	-	-	-	-
Genesis	26	5	praecepta	praeceptum	noun	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	mandata	mandatum	noun	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	mea	meus	determiner	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	26	5	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	caerimonias	caerimonias	noun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	legesque	lexesque	noun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	5	servaverit	servaverit	verb	-	-	-	singular	-	-	-	finite	past	subjunctive	perfective	active	third	-	-	-	-	-
Genesis	26	5	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	6	mansit	maneo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	26	6	itaque	itaque	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	6	Isaac	Isaac	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	6	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	6	Geraris	Geraris	noun	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	6	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	26	7	qui	qui	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
